icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0
406b6c,CFE78PG ,United Kingdom,1733690101.0,1733690101,-3.1224,55.5146,3535.68,False,142.66,357.31,-13.0,,3703.32,4226,False,0
a1244b,UAL2252 ,United States,1733690101.0,1733690102,-82.6786,40.7263,11277.6,False,247.6,55.15,0.0,,11414.76,4260,False,0
a3ad30,N336MD  ,United States,1733690095.0,1733690095,-94.3275,39.2119,1264.92,False,128.25,339.82,-7.48,,1257.3,5677,True,0
a1244d,UAL1621 ,United States,1733690101.0,1733690102,-101.1226,31.4828,10058.4,False,271.11,100.61,0.0,,10347.96,,False,0
a30dc5,SWA4805 ,United States,1733690102.0,1733690102,-118.9604,34.2512,11887.2,False,255.42,125.74,0.0,,12192.0,3624,False,0
ac08b1,SWA6442 ,United States,1733690101.0,1733690101,-82.3753,33.3315,10972.8,False,245.43,178.92,0.0,,11346.18,7141,False,0
71c347,KAL926  ,Republic of Korea,1733690102.0,1733690102,4.8171,52.4069,1257.3,False,121.51,45.69,10.08,,1310.64,3144,False,0
a327cc,N302LT  ,United States,1733690102.0,1733690102,-77.3854,37.5591,13098.78,False,233.95,43.84,0.98,,13220.7,1653,False,0
a9c2de,SKW6524 ,United States,1733690101.0,1733690101,-111.9958,33.4396,,True,7.46,123.75,,,,0663,False,0
468e45,SEH6HG  ,Greece,1733690101.0,1733690102,23.7607,38.9304,7924.8,False,218.73,345.7,-0.33,,8054.34,7066,False,0
398699,DJT300  ,France,1733690099.0,1733690100,-74.1608,40.6987,53.34,False,61.43,206.35,-2.93,,-7.62,6040,False,0
a11d3c,DAL680  ,United States,1733690101.0,1733690102,-112.2632,38.2137,11590.02,False,193.53,271.83,0.0,,11757.66,2707,False,0
ac581c,N895CC  ,United States,1733689840.0,1733689846,-111.9051,33.6255,,True,0.0,45.0,,,,6366,False,0
781960,CES796  ,China,1733690101.0,1733690102,114.1014,21.9706,10698.48,False,235.94,3.0,0.0,,11391.9,,False,0
ac3e13,SWA2191 ,United States,1733690100.0,1733690102,-87.7153,41.8138,419.1,False,69.53,222.9,-2.6,,342.9,1514,False,0
406b5c,EFW75H  ,United Kingdom,1733690102.0,1733690102,-6.063,45.6943,10363.2,False,198.55,35.3,-0.33,,10340.34,2207,False,0
a17dce,ELZ9    ,United States,1733690101.0,1733690101,-77.9116,33.3454,12192.0,False,228.73,198.76,0.0,,12504.42,2724,False,0
406b5a,EFW7ZP  ,United Kingdom,1733690101.0,1733690101,5.797,46.9749,10363.2,False,244.85,315.94,0.0,,10165.08,5763,False,0
7110fa,FAD514  ,Saudi Arabia,1733689968.0,1733689968,55.1057,25.1991,4244.34,False,188.83,285.32,18.53,,4396.74,,False,0
a11d47,DAL368  ,United States,1733690101.0,1733690102,-105.673,34.9059,10355.58,False,215.97,266.45,0.0,,10607.04,7220,False,0
a23d25,SWA3444 ,United States,1733690102.0,1733690102,-105.4882,39.1363,6301.74,False,207.3,50.74,-9.43,,6416.04,1537,False,0
71c374,ESR594  ,Republic of Korea,1733690101.0,1733690101,119.6902,24.1104,8839.2,False,255.03,44.1,0.0,,9387.84,5507,False,0
ab2520,,United States,1733690009.0,1733690009,-87.9095,41.9822,,True,4.89,255.94,,,,,False,0
a3a100,N333AM  ,United States,1733690102.0,1733690102,-121.933,37.7937,883.92,False,78.62,329.74,6.18,,906.78,,False,0
a3a103,N333AQ  ,United States,1733690101.0,1733690101,-83.969,35.8342,365.76,False,38.2,225.55,-2.28,,381.0,,False,0
a4ba05,CXK369  ,United States,1733690101.0,1733690101,-88.2995,42.8956,1211.58,False,50.22,142.07,0.0,,1097.28,,False,0
a29db1,N268LB  ,United States,1733690102.0,1733690102,-84.2117,33.9785,777.24,False,94.47,257.1,-6.18,,800.1,,False,0
a9125f,DAL1576 ,United States,1733690101.0,1733690102,-82.0343,30.6232,9448.8,False,207.91,341.83,0.0,,9845.04,0565,False,0
a554b1,N4422H  ,United States,1733690101.0,1733690101,-120.0767,35.1265,2842.26,False,88.81,136.88,0.65,,2926.08,,False,0
71c366,,Republic of Korea,1733690100.0,1733690101,120.6894,20.1641,10066.02,False,230.66,4.48,0.0,,10759.44,4160,False,0
abe8b6,SWA2659 ,United States,1733690102.0,1733690102,-82.937,30.9412,8831.58,False,255.98,140.87,0.33,,9212.58,,False,0
71c364,AAR7385 ,Republic of Korea,1733690102.0,1733690102,120.2839,22.84,9448.8,False,237.69,346.35,-0.33,,10073.64,0435,False,0
49d08e,TVS77G  ,Czech Republic,1733690102.0,1733690102,14.163,49.6771,3482.34,False,139.84,42.32,-1.95,,3459.48,1000,False,0
a1242d,UAL1728 ,United States,1733690101.0,1733690101,-110.8309,37.5576,11277.6,False,264.16,106.64,0.0,,11490.96,4270,False,0
ab251a,N817TV  ,United States,1733690101.0,1733690101,-111.9604,33.666,1684.02,False,104.73,344.33,10.73,,1722.12,,False,0
a22a07,ATN4327 ,United States,1733690102.0,1733690102,-101.4228,33.7683,10980.42,False,215.57,277.96,0.0,,11178.54,,False,0
a0add4,N143    ,United States,1733690102.0,1733690102,-80.5803,30.821,14325.6,False,268.12,25.09,-0.33,,14668.5,3761,False,0
ace39b,N93D    ,United States,1733690100.0,1733690101,-84.5634,31.3999,6400.8,False,124.33,138.86,0.33,,6682.74,,False,0
71c361,AAR502  ,Republic of Korea,1733690101.0,1733690101,24.3386,43.5398,10668.0,False,266.67,96.54,0.0,,10652.76,0276,False,0
c04fa4,CGEED   ,Canada,1733690100.0,1733690101,-79.8428,43.4369,251.46,False,30.3,310.18,-2.28,,182.88,1200,False,0
a7824e,DAL1378 ,United States,1733690102.0,1733690102,-80.6729,27.6164,8389.62,False,221.75,331.0,4.23,,8793.48,3725,False,0
a6626c,N510LC  ,United States,1733690037.0,1733690037,-81.4483,28.4478,121.92,False,52.81,305.08,-3.58,,175.26,,False,0
ab1203,AAL2877 ,United States,1733690102.0,1733690102,-78.4528,42.6759,11277.6,False,263.71,87.2,0.33,,11285.22,6277,False,0
a77b76,AAL3210 ,United States,1733690102.0,1733690102,-87.7222,31.0601,7627.62,False,262.9,104.39,0.0,,7955.28,,False,0
a09a90,SKW5822 ,United States,1733690090.0,1733690090,-95.3409,30.1347,1409.7,False,161.99,25.59,16.58,,1447.8,,False,0
a35d79,DAL498  ,United States,1733690101.0,1733690102,-104.4058,35.1454,10668.0,False,252.55,86.5,-0.33,,10927.08,7212,False,0
d2da3b,,,1733690101.0,1733690101,-71.0275,41.8755,243.84,False,28.57,246.67,6.5,,160.02,,False,0
a2dac7,SKW3668 ,United States,1733690102.0,1733690102,-90.4,41.9527,9144.0,False,216.11,281.26,0.33,,9227.82,4335,False,0
a5a596,N463JP  ,United States,1733690101.0,1733690101,-106.8644,34.6857,7315.2,False,109.31,263.24,0.0,,7551.42,,False,0
ad5e27,SWA2376 ,United States,1733690101.0,1733690101,-95.4434,29.5609,3329.94,False,146.64,300.34,11.7,,3413.76,,False,0
a54299,UAL1225 ,United States,1733690102.0,1733690102,-100.8502,36.1487,9761.22,False,206.54,328.96,0.0,,9928.86,2515,True,0
a9d5be,N73262  ,United States,1733690101.0,1733690101,-118.643,34.0329,830.58,False,31.98,78.87,-3.25,,838.2,0244,False,0
a8f21d,N676BB  ,United States,1733690102.0,1733690102,-82.7821,27.7824,5867.4,False,192.06,357.54,11.7,,6164.58,3344,False,0
7c810d,RXA3513 ,Australia,1733690102.0,1733690102,144.9724,-38.3551,3962.4,False,128.68,158.67,0.0,,4038.6,7251,False,0
4caca2,ABR176  ,Ireland,1733690102.0,1733690102,5.7734,50.2327,6324.6,False,100.77,147.93,4.55,,6278.88,6244,False,0
aa405c,N76NA   ,United States,1733690090.0,1733690090,-76.0495,38.8267,190.5,False,40.96,212.69,-4.55,,190.5,,False,0
71bc21,AAR2913 ,Republic of Korea,1733690102.0,1733690102,-91.76,46.3997,10363.2,False,224.4,322.92,0.0,,10294.62,,False,0
3ce1b0,EFD4M   ,Germany,1733689919.0,1733689919,13.5219,52.3721,,True,0.0,250.31,,,,5003,False,0
71c308,AAR512  ,Republic of Korea,1733690102.0,1733690102,21.174,40.505,11277.6,False,279.26,86.83,0.0,,11269.98,1227,False,0
a90b65,WMN682  ,United States,1733690101.0,1733690102,-89.469,37.9658,12496.8,False,266.35,72.58,0.65,,12702.54,6772,False,0
a48438,EJA390  ,United States,1733690101.0,1733690101,-90.1445,31.3119,11582.4,False,165.08,265.71,0.33,,12031.98,,False,0
a66289,N510MG  ,United States,1733690101.0,1733690102,-98.3764,39.4063,13106.4,False,216.21,258.61,-0.33,,13220.7,5760,False,0
71c306,TWB160  ,Republic of Korea,1733690101.0,1733690102,120.3734,24.7516,11277.6,False,253.92,44.51,-0.33,,11978.64,5633,False,0
ad7828,SWA3856 ,United States,1733690102.0,1733690102,-86.6143,36.0701,1158.24,False,131.01,83.46,17.23,,1165.86,,False,0
a3776f,AAL2590 ,United States,1733690102.0,1733690102,-87.6775,41.9881,1226.82,False,81.29,270.73,-4.23,,1143.0,2375,False,0
a0fd9b,N163J   ,United States,1733690100.0,1733690101,-79.7389,26.9013,3543.3,False,132.33,50.68,7.15,,3710.94,7775,False,0
a9d5e4,UAL608  ,United States,1733690100.0,1733690101,-84.6066,45.8796,11277.6,False,275.02,97.52,0.0,,11170.92,3636,False,0
71c301,JJA2508 ,Republic of Korea,1733690102.0,1733690102,122.3413,25.1552,11277.6,False,240.51,19.75,0.33,,11971.02,0424,False,0
a35d70,N316DK  ,United States,1733690102.0,1733690102,-84.4761,42.2083,655.32,False,53.23,41.08,-0.98,,579.12,,False,0
71c304,,Republic of Korea,1733690087.0,1733690092,127.7151,33.5606,10287.0,False,243.24,31.07,-5.2,,10462.26,,False,0
ac08f5,AMX177  ,United States,1733690101.0,1733690102,-110.8896,28.7363,11277.6,False,236.44,127.22,0.33,,11658.6,,False,0
4d230a,EAU557  ,Malta,1733690100.0,1733690100,15.3448,41.8713,10355.58,False,248.98,303.62,0.0,,10134.6,,False,0
4cacb5,SAS688  ,Ireland,1733690101.0,1733690101,10.8803,52.8764,10972.8,False,212.0,19.27,-0.65,,10873.74,2741,False,0
4cacb6,SAS812  ,Ireland,1733690102.0,1733690102,0.5232,52.06,8122.92,False,192.82,45.86,6.5,,8100.06,6244,False,0
a9cef8,N731CD  ,United States,1733690095.0,1733690095,-99.0568,34.0788,3078.48,False,69.66,232.2,0.0,,3048.0,,False,0
aaeb0e,UAL2130 ,United States,1733690102.0,1733690102,-108.9195,38.1217,10660.38,False,258.28,75.94,0.0,,10850.88,7166,False,0
4cacb4,SAS78C  ,Ireland,1733689788.0,1733689803,12.5871,55.5816,15.24,False,59.04,41.47,-2.93,,144.78,0561,False,0
a7e553,N608DS  ,United States,1733690100.0,1733690100,-118.0348,34.0849,,True,4.63,205.31,,,,1200,False,0
a9e8e3,N738BG  ,United States,1733690101.0,1733690101,-79.4169,36.1326,746.76,False,40.85,211.09,0.0,,739.14,,False,0
503d40,ASL73E  ,Lithuania,1733690102.0,1733690102,6.754,40.6467,11582.4,False,255.8,98.33,0.0,,11437.62,2364,False,0
a0ea3f,JAS80   ,United States,1733690087.0,1733690087,-122.2736,38.2162,,True,0.0,244.69,,,,,False,0
a1babb,ENY3575 ,United States,1733690102.0,1733690102,-80.2505,25.9277,3070.86,False,148.9,307.7,15.61,,3238.5,4757,False,0
a23127,N240MW  ,United States,1733690101.0,1733690101,-82.1902,31.3907,12092.94,False,218.13,180.54,-6.18,,12542.52,4166,False,0
a1d4e1,N217Q   ,United States,1733690101.0,1733690101,-85.0977,32.2708,1920.24,False,86.44,181.02,0.98,,1958.34,,False,0
71c339,JJA2804 ,Republic of Korea,1733690100.0,1733690102,120.2395,24.6275,10668.0,False,255.75,44.27,0.0,,11330.94,7047,False,0
ac3e3a,SWA4939 ,United States,1733690102.0,1733690102,-94.8952,40.3624,10972.8,False,229.57,250.63,0.0,,11102.34,7242,False,0
71c337,JJA2206 ,Republic of Korea,1733690102.0,1733690102,102.4607,14.3141,8717.28,False,244.46,69.81,4.55,,9258.3,,False,0
ad28ce,SKW5881 ,United States,1733690102.0,1733690102,-104.6417,39.7165,2377.44,False,92.37,355.53,-3.58,,2331.72,1430,False,0
a29dfd,N268PC  ,United States,1733690102.0,1733690102,-83.5726,39.7375,12192.0,False,242.87,181.21,0.33,,12344.4,4136,False,0
a6ab96,N529NN  ,United States,1733690102.0,1733690102,-89.3135,29.7093,13716.0,False,268.5,116.03,0.0,,14180.82,7723,False,0
a7e586,TCF608  ,United States,1733690101.0,1733690101,-80.5116,28.0138,990.6,False,31.59,329.68,-0.65,,1043.94,,False,0
4d2303,RYR91RZ ,Malta,1733690101.0,1733690101,1.0407,45.4666,10972.8,False,221.98,4.79,0.0,,10797.54,5373,False,0
4d2301,RYR3CK  ,Malta,1733690102.0,1733690102,-0.6229,45.6955,10972.8,False,216.25,19.6,0.0,,10812.78,1000,False,0
4d2302,RYR9FW  ,Malta,1733690102.0,1733690102,10.6796,44.188,10668.0,False,234.53,151.86,0.0,,10439.4,1000,False,0
a23138,ENY3336 ,United States,1733689783.0,1733689801,-87.8721,41.9883,350.52,False,69.45,270.42,-4.23,,266.7,3455,False,0
ac08fa,VTE3007 ,United States,1733690101.0,1733690101,-95.9225,33.5373,5570.22,False,160.59,242.94,-7.48,,5631.18,3041,False,0
ac9ef7,JSX416  ,United States,1733690098.0,1733690098,-115.1672,36.0869,,True,0.0,284.06,,,,3747,False,0
e49c01,TAM3856 ,Brazil,1733689915.0,1733689915,-47.6309,-19.9949,10363.2,False,234.11,1.01,0.0,,11064.24,,False,0
e49c04,TAM3451 ,Brazil,1733690102.0,1733690102,-46.3938,-23.0003,4259.58,False,145.15,224.57,-6.5,,4503.42,,False,0
a8f212,N676AR  ,United States,1733690101.0,1733690101,-82.5418,33.8248,1447.8,False,90.8,348.56,0.0,,1508.76,,False,0
aab5e7,N79CJ   ,United States,1733690101.0,1733690101,-80.2337,34.427,4815.84,False,169.79,333.36,-11.38,,4975.86,5603,False,0
71c326,TWB130  ,Republic of Korea,1733690099.0,1733690102,121.8525,26.1062,10668.0,False,260.09,44.92,0.0,,11308.08,5503,False,0
aab5f2,N79CV   ,United States,1733690101.0,1733690101,-82.0984,30.1526,1135.38,False,79.51,282.33,-0.33,,1203.96,,False,0
4405b6,EJU724X ,Austria,1733690101.0,1733690102,1.9001,45.5323,10172.7,False,242.15,184.87,-4.88,,9974.58,1000,False,0
06a069,QTR98H  ,Qatar,1733690102.0,1733690102,6.1205,50.5779,10668.0,False,220.27,100.5,0.0,,10553.7,3542,False,0
a1bac2,AAY533  ,United States,1733690101.0,1733690102,-76.6494,36.1081,10965.18,False,229.87,198.8,0.0,,11178.54,3567,False,0
aa4c87,UAL2057 ,United States,1733690102.0,1733690102,-104.8887,39.7809,3078.48,False,143.84,235.34,1.95,,3063.24,0667,False,0
a0f139,N16VJ   ,United States,1733690102.0,1733690102,-81.4399,28.6727,830.58,False,106.72,227.93,0.0,,891.54,3366,False,0
a91e6e,NKS1066 ,United States,1733690102.0,1733690102,-87.5398,41.9657,1805.94,False,102.89,269.71,-4.55,,1737.36,1652,False,0
a447d5,KAP6789 ,United States,1733690101.0,1733690101,-70.3766,41.0895,1554.48,False,108.23,83.45,-1.95,,1440.18,4472,True,0
06a064,QTR9L   ,Qatar,1733688781.0,1733690095,28.1125,43.2915,10668.0,False,256.7,129.14,0.0,,10721.34,5267,False,0
a29dee,ENY3777 ,United States,1733690101.0,1733690101,-92.8332,44.2217,6560.82,False,200.9,140.19,8.45,,6568.44,,False,0
a37765,SKW3680 ,United States,1733690102.0,1733690102,-81.7072,40.4595,10668.0,False,243.1,121.94,-0.33,,10812.78,2634,False,0
39ceb2,TVF46XW ,France,1733690101.0,1733690102,2.1236,48.6513,998.22,False,77.35,61.39,-4.88,,1036.32,1000,False,0
a59143,N458QS  ,United States,1733690102.0,1733690102,-70.4564,20.8857,13106.4,False,184.55,305.24,0.33,,13723.62,4753,False,0
abc329,WUP857  ,United States,1733690101.0,1733690102,-95.9437,30.3078,8823.96,False,156.59,79.21,2.28,,9182.1,4552,False,0
3c56ef,EWG48W  ,Germany,1733690102.0,1733690102,0.772,40.3311,11597.64,False,240.19,63.27,-0.33,,11559.54,5576,False,0
c02a1c,CFPYP   ,Canada,1733690101.0,1733690102,-88.7577,46.28,12192.0,False,122.78,284.56,0.0,,12092.94,0515,False,0
ac4ffb,SWA3128 ,United States,1733690102.0,1733690102,-95.5761,41.1359,2468.88,False,138.52,328.67,-8.13,,2400.3,7277,False,0
3c56ee,EWG1ER  ,Germany,1733690102.0,1733690102,9.4133,49.6097,10355.58,False,212.08,5.99,0.33,,10248.9,3523,False,0
a3a155,DAL487  ,United States,1733690102.0,1733690102,-109.0256,36.5749,9753.6,False,201.52,256.57,0.0,,9989.82,5706,False,0
3c56ed,EWG757  ,Germany,1733690102.0,1733690102,12.0132,50.2703,10972.8,False,228.26,290.72,0.0,,10858.5,7540,False,0
4cacf4,AMX691  ,Ireland,1733690101.0,1733690101,-90.862,14.0585,10972.8,False,236.74,296.73,0.0,,11650.98,4615,False,0
3420cc,IBE0660 ,Spain,1733690102.0,1733690102,3.4551,41.1723,10652.76,False,215.05,269.45,0.0,,10500.36,4024,False,0
a12fa1,N176BS  ,United States,1733690098.0,1733690098,-112.9778,35.8375,6705.6,False,142.11,286.4,0.33,,6896.1,,False,0
3420cb,IBE07ZC ,Spain,1733690102.0,1733690102,8.6528,47.6323,10980.42,False,220.87,33.51,0.0,,10812.78,3373,False,0
a46a72,DAL1689 ,United States,1733690019.0,1733690020,-84.6466,39.0631,327.66,False,73.57,179.6,-3.25,,297.18,2371,False,0
a661c0,N510DF  ,United States,1733690088.0,1733690088,-82.5246,29.5059,2354.58,False,76.61,333.26,-0.33,,2491.74,,False,0
39ceb8,TVF59HE ,France,1733690102.0,1733690102,4.1279,42.0652,11574.78,False,230.57,8.73,0.65,,11414.76,5571,False,0
3420ca,IBE06TL ,Spain,1733690101.0,1733690101,5.8316,40.9957,11285.22,False,224.39,274.21,0.33,,11117.58,4016,False,0
e49aab,TAM3015 ,Brazil,1733690101.0,1733690101,-46.7714,-21.7009,11887.2,False,228.81,171.6,-0.98,,12664.44,,False,0
a9873d,ASA276  ,United States,1733690101.0,1733690102,-118.3318,47.6228,5463.54,False,178.32,278.29,13.0,,5341.62,,False,0
4d234b,RYR1FU  ,Malta,1733690101.0,1733690102,12.7697,42.3052,10927.08,False,236.05,325.03,7.15,,10713.72,5441,False,0
39ceb1,TVF63SP ,France,1733690102.0,1733690102,-2.5299,42.9154,11582.4,False,227.55,29.23,-0.33,,11529.06,1453,False,0
a5ed73,N481MR  ,United States,1733689842.0,1733689845,-82.3285,28.7084,449.58,False,60.76,2.43,-1.95,,518.16,,False,0
4d233f,VIV7293 ,Malta,1733690100.0,1733690100,-99.0362,24.3616,10645.14,False,239.57,353.84,-5.85,,11247.12,,False,0
3c56f7,EWG6ZJ  ,Germany,1733690102.0,1733690102,0.1314,42.8859,11590.02,False,225.65,53.81,0.0,,11475.72,1156,False,0
3c56f6,EWG44J  ,Germany,1733690101.0,1733690102,8.5973,51.0212,7909.56,False,207.91,298.85,-4.23,,7901.94,1000,False,0
407e31,EAG35E  ,United Kingdom,1733690096.0,1733690096,-3.3852,55.9438,,True,3.34,239.06,,,,6032,False,0
a4c135,SWA2726 ,United States,1733690095.0,1733690096,-82.3111,26.8316,3352.8,False,169.72,144.62,-2.93,,3535.68,3450,False,0
407e32,EAG79A  ,United Kingdom,1733690102.0,1733690102,-3.5346,53.6714,4267.2,False,151.75,299.0,0.0,,4389.12,7722,False,0
3c56f5,GWI41U  ,Germany,1733690101.0,1733690102,9.343,49.0627,5090.16,False,191.57,355.07,12.68,,5059.68,5045,False,0
ac9f5f,ASI402  ,United States,1733690101.0,1733690101,-112.251,33.8282,1188.72,False,39.37,173.25,0.65,,1219.2,,False,0
a60d70,N48972  ,United States,1733690077.0,1733690077,-122.5724,47.2999,182.88,False,32.23,188.26,-1.63,,251.46,,False,0
a58a67,SWA4418 ,United States,1733690102.0,1733690102,-115.15,36.078,,True,5.92,272.81,,,,,False,0
a6c4d7,,United States,1733690102.0,1733690102,-117.1941,32.7346,-38.1,False,84.16,286.33,1.63,,-7.62,,False,0
a3649a,ASA1085 ,United States,1733690101.0,1733690102,-123.1683,46.6248,7802.88,False,256.39,175.74,6.5,,7658.1,,False,0
a5a4ca,N463AK  ,United States,1733690102.0,1733690102,-93.8515,45.4854,1676.4,False,126.55,49.12,-0.98,,1531.62,1015,False,0
4d2350,RYR756E ,Malta,1733690101.0,1733690101,16.1276,36.7029,9898.38,False,269.08,50.74,6.83,,9959.34,,False,0
3c56ec,EWG53H  ,Germany,1733690102.0,1733690102,12.7446,54.6993,11887.2,False,232.02,180.38,-0.33,,11811.0,3523,False,0
ab6020,DAL1194 ,United States,1733690102.0,1733690102,-114.1361,37.141,10668.0,False,245.34,32.32,0.0,,10888.98,6643,False,0
3c56ea,EWG9KV  ,Germany,1733690101.0,1733690102,5.5233,50.2498,8953.5,False,219.75,50.8,-18.21,,8930.64,1000,False,0
aca6cd,N914PA  ,United States,1733689859.0,1733689860,-80.6916,28.3435,-60.96,False,33.54,110.66,-3.25,,-15.24,,False,0
a05f37,DAL885  ,United States,1733690101.0,1733690101,-91.4407,38.0236,10668.0,False,262.31,109.71,-0.33,,10850.88,0520,False,0
a6aaa4,,United States,1733690096.0,1733690096,-119.2479,46.3747,1424.94,False,58.76,130.38,-2.28,,1440.18,,False,0
abbc52,SWA2351 ,United States,1733690101.0,1733690101,-96.8387,32.8303,434.34,False,85.17,133.04,13.98,,388.62,,False,0
a71a29,N557HP  ,United States,1733690101.0,1733690102,-107.1912,40.1973,11887.2,False,235.25,77.24,0.33,,11971.02,1415,False,0
a9741d,AAL1923 ,United States,1733690102.0,1733690102,-77.5403,36.5771,5974.08,False,190.62,230.04,-4.88,,6103.62,3057,False,0
a91dcf,GLF22   ,United States,1733690102.0,1733690102,-83.5391,44.2788,14325.6,False,253.65,359.07,-0.33,,14211.3,2652,False,0
7cf5e6,TUG81   ,Australia,1733690094.0,1733690094,115.9605,-31.9313,,True,1.8,264.38,,,,,False,0
a48475,N390TC  ,United States,1733690101.0,1733690101,-81.6594,28.7249,457.2,False,46.72,110.63,-2.28,,502.92,,False,0
39ceab,TVF22SY ,France,1733690101.0,1733690102,1.6573,42.2938,10363.2,False,210.5,355.65,-0.33,,10172.7,1462,False,0
39ceac,TVF44MZ ,France,1733690102.0,1733690102,-1.0485,44.988,11582.4,False,224.29,30.15,0.33,,11445.24,1176,False,0
a794bf,N588MM  ,United States,1733690102.0,1733690102,-77.9242,35.3849,13716.0,False,232.4,3.3,-0.65,,13921.74,7720,False,0
407e21,VIR157L ,United Kingdom,1733690102.0,1733690102,-63.0953,48.3886,12192.0,False,223.66,227.98,0.0,,11719.56,2471,False,0
39cead,TVF4629 ,France,1733690102.0,1733690102,-0.5311,39.5093,838.2,False,82.2,298.81,11.05,,891.54,1461,False,0
4d234d,RYR741A ,Malta,1733690102.0,1733690102,15.3369,41.5766,9883.14,False,239.75,117.33,-7.48,,9700.26,4677,False,0
4d234f,RYR31LJ ,Malta,1733690102.0,1733690102,-7.1289,51.5165,10789.92,False,210.61,301.52,-5.53,,10873.74,7622,False,0
a661c7,DAL294  ,United States,1733690101.0,1733690101,-105.6997,45.0017,11887.2,False,277.02,113.18,0.0,,11711.94,,False,0
a0c922,N15PG   ,United States,1733690099.0,1733690099,-118.1133,37.5529,12496.8,False,233.55,60.72,-0.33,,12664.44,,False,0
c82afb,ANZ103  ,New Zealand,1733690102.0,1733690102,174.5152,-37.0381,2240.28,False,160.62,281.45,6.5,,2301.24,,False,0
a5f451,LXJ483  ,United States,1733690102.0,1733690102,-84.4679,33.7788,13716.0,False,232.78,349.56,0.0,,14043.66,3767,False,0
acb9ed,AAL2380 ,United States,1733690101.0,1733690102,-84.68,33.2543,9753.6,False,205.38,233.76,-0.33,,10111.74,,False,0
4cacf7,AMX531  ,Ireland,1733690102.0,1733690102,-97.1585,20.3097,11582.4,False,226.42,253.5,0.0,,12252.96,,False,0
a4e79b,N415KG  ,United States,1733690102.0,1733690102,-98.737,29.7233,2179.32,False,46.72,339.37,2.6,,2225.04,,False,0
a4845b,N390SB  ,United States,1733690100.0,1733690100,-99.2115,39.2365,11155.68,False,228.22,202.11,-5.2,,11315.7,3667,False,0
a35d8c,N316EN  ,United States,1733690098.0,1733690100,-82.3111,32.051,5486.4,False,134.64,345.17,-0.33,,5692.14,4050,False,0
a35d8d,N316EP  ,United States,1733690101.0,1733690101,-81.222,35.2088,876.3,False,47.69,293.52,-0.98,,891.54,,False,0
a0f179,N16XY   ,United States,1733690096.0,1733690101,-66.043,19.725,,True,0.0,185.62,,,,,False,0
c04463,SWG5723 ,Canada,1733690102.0,1733690102,-113.985,51.1844,1714.5,False,104.13,3.68,15.61,,1661.16,,False,0
48d635,JDI20B  ,Poland,1733690102.0,1733690102,-3.9442,44.6371,13106.4,False,255.95,185.77,-0.33,,13098.78,5410,False,0
4cacbd,SAS74M  ,Ireland,1733690102.0,1733690102,9.8815,59.692,4488.18,False,146.2,58.38,-8.13,,4564.38,2507,False,0
a48469,N390SR  ,United States,1733690102.0,1733690102,-96.8032,32.6375,1226.82,False,121.06,188.06,0.0,,1181.1,,False,0
a8543a,N636CB  ,United States,1733690099.0,1733690099,-88.5712,42.2798,1013.46,False,37.04,232.33,2.93,,838.2,,False,0
aaf0c6,AAL175  ,United States,1733690101.0,1733690101,-101.2053,38.5208,10363.2,False,234.85,305.64,-0.33,,10530.84,,False,0
a5f46e,HAL232  ,United States,,1733690097,,,,False,240.46,115.47,-0.33,,,,False,0
a24493,SWA869  ,United States,1733690101.0,1733690101,-109.7892,34.2055,10058.4,False,246.66,67.82,0.0,,10347.96,1560,False,0
a84d62,JBU595  ,United States,1733690101.0,1733690102,-77.2268,36.1971,10965.18,False,225.75,207.85,0.33,,11186.16,2350,False,0
3985a1,AFR26WN ,France,1733690102.0,1733690102,3.1653,46.8453,9433.56,False,205.76,165.37,0.0,,9235.44,1000,False,0
4cacc8,SAS4486 ,Ireland,1733690102.0,1733690102,5.654,59.4281,5128.26,False,171.72,356.05,13.66,,5273.04,,False,0
4cacc9,SAS31F  ,Ireland,1733690008.0,1733690041,12.568,55.5693,106.68,False,59.82,40.82,-3.9,,236.22,0463,False,0
a434f9,DAL1532 ,United States,1733690101.0,1733690101,-107.3582,38.056,9753.6,False,217.08,312.12,0.33,,9951.72,4020,False,0
ab10cb,AAL1662 ,United States,1733690100.0,1733690101,-80.5559,37.8176,12176.76,False,267.83,85.48,-2.93,,12359.64,3470,False,0
3985a7,AFR94ER ,France,1733690101.0,1733690101,2.3661,48.7208,83.82,False,47.06,74.14,0.65,,121.92,1000,False,0
a301df,AAY3035 ,United States,1733690101.0,1733690101,-83.609,31.5268,11285.22,False,253.95,161.82,0.0,,11750.04,1454,False,0
3985a9,AFR41LL ,France,1733689873.0,1733689884,5.2597,43.4052,388.62,False,68.39,314.39,-4.88,,373.38,1000,False,0
aa9b42,SWA1142 ,United States,1733690083.0,1733690083,-117.8637,33.6838,0.0,False,65.12,207.78,-3.25,,53.34,4723,False,0
4d2347,RYR47RG ,Malta,1733690101.0,1733690101,-0.565,50.9336,11277.6,False,240.55,156.56,0.33,,11186.16,2004,False,0
4cace0,RYR12VJ ,Ireland,1733690101.0,1733690101,12.0398,41.6688,3009.9,False,137.55,213.1,15.28,,2887.98,,False,0
