temperature,humidity,wind_speed,latitude,latitude,longitude,longitude
20.2,40,1.79,38.0549,40.7128,24.0076,-74.006
20.2,40,1.79,37.0767,40.7128,-8.9795,-74.006
22.99,26,2.06,33.9262,34.0522,-118.7159,-118.2437
19.66,40,4.12,42.172,41.8781,-83.4123,-87.6298
20.2,40,1.79,14.746,40.7128,77.0168,-74.006
19.66,40,4.12,33.8063,41.8781,-83.6947,-87.6298
20.2,40,1.79,31.1331,40.7128,-81.4096,-74.006
19.66,40,4.12,29.2042,41.8781,-95.6191,-87.6298
22.99,26,2.06,33.4612,34.0522,-114.5252,-118.2437
19.66,40,4.12,30.5487,41.8781,-95.3873,-87.6298
19.66,40,4.12,41.8295,41.8781,-85.654,-87.6298
20.2,40,1.79,57.4838,40.7128,20.1985,-74.006
19.66,40,4.12,42.4635,41.8781,-85.8401,-87.6298
20.2,40,1.79,39.3276,40.7128,-76.5971,-74.006
22.99,26,2.06,47.463,34.0522,-122.3062,-118.2437
19.66,40,4.12,34.1104,41.8781,-86.4366,-87.6298
22.99,26,2.06,52.0948,34.0522,-118.543,-118.2437
22.99,26,2.06,-41.1716,34.0522,174.6077,-118.2437
20.2,40,1.79,32.9806,40.7128,-80.9495,-74.006
20.2,40,1.79,51.5844,40.7128,2.3348,-74.006
20.2,40,1.79,40.6829,40.7128,3.1252,-74.006
19.66,40,4.12,37.9723,41.8781,-86.9223,-87.6298
22.99,26,2.06,51.1283,34.0522,-114.0,-118.2437
20.2,40,1.79,46.9495,40.7128,8.4889,-74.006
22.99,26,2.06,22.3163,34.0522,113.9135,-118.2437
19.66,40,4.12,44.5611,41.8781,-94.266,-87.6298
19.66,40,4.12,38.836,41.8781,-86.2684,-87.6298
20.2,40,1.79,25.7263,40.7128,-80.6767,-74.006
19.66,40,4.12,44.9045,41.8781,-90.2718,-87.6298
20.2,40,1.79,37.9548,40.7128,-10.4808,-74.006
20.2,40,1.79,55.7346,40.7128,23.3101,-74.006
22.99,26,2.06,35.5513,34.0522,139.7709,-118.2437
20.2,40,1.79,40.0948,40.7128,25.2905,-74.006
20.2,40,1.79,43.6896,40.7128,-5.7607,-74.006
20.2,40,1.79,41.7554,40.7128,22.509,-74.006
19.66,40,4.12,33.5877,41.8781,-83.1945,-87.6298
19.66,40,4.12,36.7,41.8781,-84.0639,-87.6298
22.99,26,2.06,33.4548,34.0522,130.0408,-118.2437
19.66,40,4.12,44.7517,41.8781,-88.8223,-87.6298
22.99,26,2.06,31.3333,34.0522,-115.0137,-118.2437
20.2,40,1.79,-22.4912,40.7128,-42.0244,-74.006
20.2,40,1.79,38.7054,40.7128,25.8368,-74.006
19.66,40,4.12,32.5859,41.8781,-97.1069,-87.6298
19.66,40,4.12,33.8633,41.8781,-84.2059,-87.6298
20.2,40,1.79,41.2817,40.7128,-74.1505,-74.006
20.2,40,1.79,37.221,40.7128,-78.1749,-74.006
20.2,40,1.79,51.4777,40.7128,-0.4304,-74.006
22.99,26,2.06,-35.1993,34.0522,139.3615,-118.2437
20.2,40,1.79,35.4979,40.7128,13.8603,-74.006
22.99,26,2.06,36.4574,34.0522,-119.4493,-118.2437
19.66,40,4.12,41.2911,41.8781,-87.4347,-87.6298
22.99,26,2.06,38.5524,34.0522,-122.0106,-118.2437
20.2,40,1.79,45.8796,40.7128,22.9746,-74.006
19.66,40,4.12,38.7776,41.8781,-85.5162,-87.6298
20.2,40,1.79,23.26,40.7128,-75.0785,-74.006
20.2,40,1.79,55.7792,40.7128,-3.6949,-74.006
20.2,40,1.79,38.1902,40.7128,-10.317,-74.006
19.66,40,4.12,45.0568,41.8781,-93.9773,-87.6298
19.66,40,4.12,34.2357,41.8781,-84.6246,-87.6298
19.66,40,4.12,44.6277,41.8781,-92.1088,-87.6298
20.2,40,1.79,41.3737,40.7128,21.3376,-74.006
19.66,40,4.12,41.1079,41.8781,-81.8405,-87.6298
22.99,26,2.06,36.3244,34.0522,-122.2075,-118.2437
20.2,40,1.79,42.3096,40.7128,-76.8729,-74.006
20.2,40,1.79,11.5971,40.7128,80.069,-74.006
20.2,40,1.79,-36.0162,40.7128,-58.6988,-74.006
20.2,40,1.79,48.86,40.7128,1.3912,-74.006
20.2,40,1.79,39.0613,40.7128,-78.0441,-74.006
20.2,40,1.79,41.2999,40.7128,1.9959,-74.006
20.2,40,1.79,36.8073,40.7128,-76.4069,-74.006
22.99,26,2.06,33.5676,34.0522,-110.1348,-118.2437
20.2,40,1.79,47.5596,40.7128,8.4559,-74.006
19.66,40,4.12,32.8807,41.8781,-96.3516,-87.6298
20.2,40,1.79,36.5187,40.7128,30.8084,-74.006
20.2,40,1.79,29.4813,40.7128,-78.7495,-74.006
20.2,40,1.79,52.6039,40.7128,8.457,-74.006
19.66,40,4.12,42.6678,41.8781,-80.6643,-87.6298
20.2,40,1.79,51.7674,40.7128,8.4437,-74.006
19.66,40,4.12,35.809,41.8781,-85.0573,-87.6298
20.2,40,1.79,41.9726,40.7128,4.155,-74.006
19.66,40,4.12,33.2247,41.8781,-90.2752,-87.6298
20.2,40,1.79,37.0229,40.7128,-76.2285,-74.006
19.66,40,4.12,30.4883,41.8781,-97.5256,-87.6298
20.2,40,1.79,42.2738,40.7128,-76.4412,-74.006
20.2,40,1.79,41.4028,40.7128,10.4234,-74.006
19.66,40,4.12,44.9507,41.8781,-105.7007,-87.6298
20.2,40,1.79,41.6987,40.7128,-7.2298,-74.006
19.66,40,4.12,34.8084,41.8781,-89.0945,-87.6298
20.2,40,1.79,40.9737,40.7128,-72.3654,-74.006
19.66,40,4.12,41.9172,41.8781,-88.4076,-87.6298
22.99,26,2.06,33.8139,34.0522,-118.1469,-118.2437
20.2,40,1.79,40.8424,40.7128,-74.1799,-74.006
20.2,40,1.79,40.1758,40.7128,-76.1238,-74.006
22.99,26,2.06,33.2581,34.0522,-111.6547,-118.2437
19.66,40,4.12,45.96,41.8781,-103.1265,-87.6298
22.99,26,2.06,22.3042,34.0522,106.6866,-118.2437
22.99,26,2.06,20.6639,34.0522,104.5734,-118.2437
19.66,40,4.12,43.0241,41.8781,-82.4246,-87.6298
20.2,40,1.79,49.9994,40.7128,8.5265,-74.006
20.2,40,1.79,45.1161,40.7128,11.252,-74.006
19.66,40,4.12,31.9565,41.8781,-86.4428,-87.6298
20.2,40,1.79,43.2259,40.7128,-78.5514,-74.006
20.2,40,1.79,50.4729,40.7128,7.1379,-74.006
20.2,40,1.79,46.4976,40.7128,-71.8427,-74.006
22.99,26,2.06,37.7171,34.0522,-122.2178,-118.2437
20.2,40,1.79,39.9251,40.7128,24.1601,-74.006
20.2,40,1.79,44.106,40.7128,-70.9508,-74.006
19.66,40,4.12,39.7994,41.8781,-82.1923,-87.6298
20.2,40,1.79,52.2254,40.7128,6.4146,-74.006
20.2,40,1.79,50.7022,40.7128,5.8516,-74.006
20.2,40,1.79,37.3178,40.7128,-80.427,-74.006
19.66,40,4.12,30.0969,41.8781,-85.117,-87.6298
20.2,40,1.79,48.4674,40.7128,7.5013,-74.006
20.2,40,1.79,46.4139,40.7128,13.9026,-74.006
20.2,40,1.79,51.9046,40.7128,20.9586,-74.006
20.2,40,1.79,45.0384,40.7128,8.0073,-74.006
19.66,40,4.12,37.9599,41.8781,-97.5417,-87.6298
22.99,26,2.06,37.4426,34.0522,-122.307,-118.2437
19.66,40,4.12,41.3884,41.8781,-85.8477,-87.6298
20.2,40,1.79,26.9844,40.7128,-82.4628,-74.006
19.66,40,4.12,35.7118,41.8781,-82.6527,-87.6298
20.2,40,1.79,37.775,40.7128,23.4895,-74.006
20.2,40,1.79,-21.3526,40.7128,-53.3687,-74.006
19.66,40,4.12,42.0028,41.8781,-87.8161,-87.6298
19.66,40,4.12,37.2848,41.8781,-85.8183,-87.6298
19.66,40,4.12,40.5468,41.8781,-89.368,-87.6298
20.2,40,1.79,38.646,40.7128,-78.098,-74.006
20.2,40,1.79,25.9786,40.7128,-80.9525,-74.006
19.66,40,4.12,41.8511,41.8781,-81.187,-87.6298
19.66,40,4.12,33.6737,41.8781,-97.2644,-87.6298
20.2,40,1.79,46.1647,40.7128,-79.9704,-74.006
20.2,40,1.79,26.2199,40.7128,-79.776,-74.006
19.66,40,4.12,38.6091,41.8781,-83.8887,-87.6298
19.66,40,4.12,47.8143,41.8781,-99.3547,-87.6298
19.66,40,4.12,33.6379,41.8781,-84.4273,-87.6298
19.66,40,4.12,31.8023,41.8781,-84.5006,-87.6298
19.66,40,4.12,31.4997,41.8781,-87.5599,-87.6298
20.2,40,1.79,42.8936,40.7128,-77.3272,-74.006
20.2,40,1.79,40.1657,40.7128,-77.4453,-74.006
19.66,40,4.12,32.9419,41.8781,-96.1831,-87.6298
20.2,40,1.79,34.2823,40.7128,30.5532,-74.006
19.66,40,4.12,36.0976,41.8781,-85.103,-87.6298
19.66,40,4.12,30.1912,41.8781,-97.6576,-87.6298
20.2,40,1.79,48.3409,40.7128,22.063,-74.006
20.2,40,1.79,41.2236,40.7128,-71.604,-74.006
20.2,40,1.79,47.6481,40.7128,17.9762,-74.006
20.2,40,1.79,42.2875,40.7128,-72.4548,-74.006
22.99,26,2.06,47.51,34.0522,-122.3074,-118.2437
22.99,26,2.06,33.2996,34.0522,-111.4977,-118.2437
20.2,40,1.79,23.1585,40.7128,85.8382,-74.006
20.2,40,1.79,49.6066,40.7128,6.3945,-74.006
19.66,40,4.12,35.9267,41.8781,-101.1746,-87.6298
20.2,40,1.79,49.2908,40.7128,20.3589,-74.006
20.2,40,1.79,39.0732,40.7128,-74.5484,-74.006
20.2,40,1.79,48.7349,40.7128,2.3591,-74.006
19.66,40,4.12,41.0033,41.8781,-82.2466,-87.6298
20.2,40,1.79,38.7084,40.7128,19.5161,-74.006
19.66,40,4.12,32.3141,41.8781,-95.6886,-87.6298
20.2,40,1.79,40.6169,40.7128,-74.2128,-74.006
19.66,40,4.12,30.6787,41.8781,-97.6221,-87.6298
22.99,26,2.06,27.2402,34.0522,-111.7738,-118.2437
22.99,26,2.06,38.5136,34.0522,-121.5943,-118.2437
20.2,40,1.79,45.831,40.7128,15.7003,-74.006
19.66,40,4.12,36.7022,41.8781,-81.9899,-87.6298
20.2,40,1.79,41.3754,40.7128,-72.4985,-74.006
19.66,40,4.12,32.9351,41.8781,-97.0259,-87.6298
19.66,40,4.12,33.4631,41.8781,-97.0096,-87.6298
20.2,40,1.79,52.3033,40.7128,4.7332,-74.006
22.99,26,2.06,33.5919,34.0522,-102.0665,-118.2437
20.2,40,1.79,52.2911,40.7128,4.7421,-74.006
20.2,40,1.79,50.1328,40.7128,8.9742,-74.006
19.66,40,4.12,34.3857,41.8781,-87.5793,-87.6298
19.66,40,4.12,33.2997,41.8781,-96.3335,-87.6298
20.2,40,1.79,45.6171,40.7128,15.8782,-74.006
22.99,26,2.06,59.3958,34.0522,-155.0744,-118.2437
20.2,40,1.79,46.0984,40.7128,-73.6214,-74.006
19.66,40,4.12,28.6563,41.8781,-83.1519,-87.6298
22.99,26,2.06,32.1669,34.0522,-109.1571,-118.2437
19.66,40,4.12,30.9299,41.8781,-97.8662,-87.6298
20.2,40,1.79,26.6293,40.7128,-80.6557,-74.006
20.2,40,1.79,51.4783,40.7128,-0.1439,-74.006
20.2,40,1.79,51.7113,40.7128,6.2885,-74.006
22.99,26,2.06,34.9165,34.0522,-116.5847,-118.2437
22.99,26,2.06,34.2422,34.0522,-112.1771,-118.2437
19.66,40,4.12,39.6688,41.8781,-83.8074,-87.6298
22.99,26,2.06,26.7608,34.0522,-100.0605,-118.2437
20.2,40,1.79,37.6139,40.7128,21.9849,-74.006
20.2,40,1.79,50.7686,40.7128,9.4273,-74.006
19.66,40,4.12,45.0897,41.8781,-93.566,-87.6298
19.66,40,4.12,32.3868,41.8781,-89.1495,-87.6298
19.66,40,4.12,31.95,41.8781,-94.2645,-87.6298
20.2,40,1.79,47.6121,40.7128,4.3806,-74.006
20.2,40,1.79,53.5999,40.7128,49.6171,-74.006
22.99,26,2.06,47.2726,34.0522,-122.9317,-118.2437
20.2,40,1.79,53.2939,40.7128,-5.6687,-74.006
19.66,40,4.12,43.9706,41.8781,-87.4973,-87.6298
19.66,40,4.12,42.7223,41.8781,-96.6821,-87.6298
20.2,40,1.79,43.0867,40.7128,-1.4149,-74.006
19.66,40,4.12,40.4327,41.8781,-91.8666,-87.6298
19.66,40,4.12,41.945,41.8781,-84.2333,-87.6298
20.2,40,1.79,41.5238,40.7128,12.3951,-74.006
20.2,40,1.79,40.6108,40.7128,25.7463,-74.006
20.2,40,1.79,47.1346,40.7128,18.6518,-74.006
19.66,40,4.12,34.0869,41.8781,-81.81,-87.6298
20.2,40,1.79,26.6111,40.7128,-79.2006,-74.006
22.99,26,2.06,49.195,34.0522,-123.1831,-118.2437
20.2,40,1.79,48.8914,40.7128,17.7923,-74.006
20.2,40,1.79,35.101,40.7128,-78.4519,-74.006
20.2,40,1.79,52.5561,40.7128,5.4082,-74.006
20.2,40,1.79,28.8646,40.7128,-81.4704,-74.006
20.2,40,1.79,51.159,40.7128,20.6897,-74.006
20.2,40,1.79,52.8404,40.7128,1.9684,-74.006
19.66,40,4.12,34.6301,41.8781,-82.6162,-87.6298
20.2,40,1.79,51.2569,40.7128,0.11,-74.006
22.99,26,2.06,19.3907,34.0522,-99.1506,-118.2437
20.2,40,1.79,38.3977,40.7128,-79.7952,-74.006
22.99,26,2.06,33.9386,34.0522,-118.4115,-118.2437
19.66,40,4.12,30.0968,41.8781,-97.8921,-87.6298
22.99,26,2.06,46.7622,34.0522,-122.0448,-118.2437
22.99,26,2.06,39.7852,34.0522,-105.0643,-118.2437
19.66,40,4.12,39.4804,41.8781,-92.0298,-87.6298
20.2,40,1.79,51.2645,40.7128,0.1962,-74.006
20.2,40,1.79,38.0148,40.7128,18.1997,-74.006
19.66,40,4.12,29.0955,41.8781,-83.5417,-87.6298
20.2,40,1.79,38.2082,40.7128,28.966,-74.006
19.66,40,4.12,34.1205,41.8781,-88.8429,-87.6298
20.2,40,1.79,49.0704,40.7128,8.5138,-74.006
20.2,40,1.79,41.731,40.7128,-78.5712,-74.006
20.2,40,1.79,41.5154,40.7128,-7.3903,-74.006
19.66,40,4.12,32.9648,41.8781,-97.6333,-87.6298
20.2,40,1.79,51.1944,40.7128,0.4328,-74.006
20.2,40,1.79,37.3086,40.7128,-80.3415,-74.006
22.99,26,2.06,19.9531,34.0522,-98.9159,-118.2437
20.2,40,1.79,39.1047,40.7128,-80.6015,-74.006
22.99,26,2.06,39.9224,34.0522,-111.9641,-118.2437
20.2,40,1.79,54.0974,40.7128,3.9477,-74.006
19.66,40,4.12,45.2358,41.8781,-87.0049,-87.6298
20.2,40,1.79,53.9209,40.7128,8.2997,-74.006
20.2,40,1.79,43.1962,40.7128,-77.327,-74.006
19.66,40,4.12,54.2479,41.8781,90.1743,-87.6298
22.99,26,2.06,33.9747,34.0522,-111.5016,-118.2437
20.2,40,1.79,42.795,40.7128,24.8019,-74.006
19.66,40,4.12,34.0621,41.8781,-85.4924,-87.6298
20.2,40,1.79,51.0108,40.7128,4.5598,-74.006
22.99,26,2.06,28.8117,34.0522,-110.8454,-118.2437
19.66,40,4.12,40.3966,41.8781,-92.8923,-87.6298
20.2,40,1.79,41.7989,40.7128,12.0115,-74.006
20.2,40,1.79,45.4332,40.7128,-75.0321,-74.006
19.66,40,4.12,45.5513,41.8781,-94.0295,-87.6298
20.2,40,1.79,39.6945,40.7128,24.2993,-74.006
20.2,40,1.79,41.4097,40.7128,-79.993,-74.006
19.66,40,4.12,42.1186,41.8781,-94.6161,-87.6298
20.2,40,1.79,51.0401,40.7128,4.8881,-74.006
20.2,40,1.79,47.6409,40.7128,-2.9619,-74.006
20.2,40,1.79,28.5685,40.7128,77.1786,-74.006
20.2,40,1.79,44.0966,40.7128,12.7542,-74.006
20.2,40,1.79,48.886,40.7128,11.381,-74.006
22.99,26,2.06,34.1532,34.0522,-118.1281,-118.2437
20.2,40,1.79,40.9937,40.7128,23.9583,-74.006
20.2,40,1.79,40.902,40.7128,-73.2986,-74.006
20.2,40,1.79,43.2632,40.7128,-72.6943,-74.006
20.2,40,1.79,58.7398,40.7128,20.9677,-74.006
20.2,40,1.79,50.4227,40.7128,11.3539,-74.006
22.99,26,2.06,36.0826,34.0522,-115.1662,-118.2437
19.66,40,4.12,34.0851,41.8781,-84.5807,-87.6298
20.2,40,1.79,40.1357,40.7128,-9.2028,-74.006
19.66,40,4.12,42.4881,41.8781,-92.1605,-87.6298
22.99,26,2.06,43.5995,34.0522,-116.526,-118.2437
20.2,40,1.79,40.8431,40.7128,-74.0536,-74.006
19.66,40,4.12,37.8211,41.8781,-85.5665,-87.6298
22.99,26,2.06,37.4158,34.0522,-122.0742,-118.2437
19.66,40,4.12,41.6697,41.8781,-90.9589,-87.6298
19.66,40,4.12,35.6341,41.8781,-89.581,-87.6298
22.99,26,2.06,33.2118,34.0522,-117.8798,-118.2437
20.2,40,1.79,40.7615,40.7128,23.0353,-74.006
19.66,40,4.12,45.9743,41.8781,-89.9125,-87.6298
19.66,40,4.12,43.3663,41.8781,-81.1507,-87.6298
20.2,40,1.79,43.7612,40.7128,-71.0137,-74.006
20.2,40,1.79,42.982,40.7128,4.7687,-74.006
22.99,26,2.06,41.2284,34.0522,-114.6682,-118.2437
19.66,40,4.12,34.4347,41.8781,-90.5421,-87.6298
19.66,40,4.12,38.5485,41.8781,-85.6859,-87.6298
22.99,26,2.06,18.895,34.0522,99.0288,-118.2437
19.66,40,4.12,41.7545,41.8781,-87.2564,-87.6298
20.2,40,1.79,26.5481,40.7128,-81.8322,-74.006
20.2,40,1.79,52.021,40.7128,-0.0745,-74.006
19.66,40,4.12,29.3801,41.8781,-95.5183,-87.6298
20.2,40,1.79,28.4563,40.7128,-80.6648,-74.006
19.66,40,4.12,41.0448,41.8781,-81.2583,-87.6298
20.2,40,1.79,51.5333,40.7128,-0.234,-74.006
20.2,40,1.79,36.0228,40.7128,-79.9889,-74.006
20.2,40,1.79,38.2527,40.7128,-9.108,-74.006
19.66,40,4.12,44.733,41.8781,-93.9775,-87.6298
19.66,40,4.12,37.7861,41.8781,-84.0063,-87.6298
20.2,40,1.79,36.3768,40.7128,-2.3997,-74.006
22.99,26,2.06,33.7797,34.0522,-117.5217,-118.2437
22.99,26,2.06,32.3533,34.0522,-108.0722,-118.2437
19.66,40,4.12,37.0031,41.8781,-95.0317,-87.6298
20.2,40,1.79,28.5266,40.7128,77.1615,-74.006
20.2,40,1.79,42.2889,40.7128,-3.5947,-74.006
20.2,40,1.79,52.4997,40.7128,16.2848,-74.006
20.2,40,1.79,43.6309,40.7128,1.3118,-74.006
20.2,40,1.79,28.7634,40.7128,-79.6047,-74.006
20.2,40,1.79,28.3311,40.7128,-81.5397,-74.006
19.66,40,4.12,43.5654,41.8781,-88.5101,-87.6298
20.2,40,1.79,56.4812,40.7128,-7.5475,-74.006
22.99,26,2.06,40.0685,34.0522,-105.2619,-118.2437
20.2,40,1.79,36.9336,40.7128,-78.4291,-74.006
19.66,40,4.12,39.9443,41.8781,-83.4423,-87.6298
20.2,40,1.79,37.749,40.7128,-11.4502,-74.006
22.99,26,2.06,33.8139,34.0522,-118.1609,-118.2437
20.2,40,1.79,53.3284,40.7128,-3.2011,-74.006
20.2,40,1.79,46.1091,40.7128,20.1283,-74.006
20.2,40,1.79,41.6255,40.7128,-0.9395,-74.006
19.66,40,4.12,40.4134,41.8781,-86.9324,-87.6298
22.99,26,2.06,38.8886,34.0522,-106.0461,-118.2437
20.2,40,1.79,19.9074,40.7128,-70.2077,-74.006
19.66,40,4.12,41.6686,41.8781,-82.7772,-87.6298
19.66,40,4.12,29.482,41.8781,-98.3637,-87.6298
20.2,40,1.79,50.6524,40.7128,3.636,-74.006
20.2,40,1.79,38.8987,40.7128,-5.27,-74.006
22.99,26,2.06,38.1688,34.0522,-120.0824,-118.2437
20.2,40,1.79,38.9749,40.7128,12.5216,-74.006
20.2,40,1.79,46.0822,40.7128,19.0611,-74.006
20.2,40,1.79,44.9128,40.7128,14.4168,-74.006
20.2,40,1.79,39.5069,40.7128,14.3318,-74.006
22.99,26,2.06,33.4146,34.0522,-112.6866,-118.2437
20.2,40,1.79,45.665,40.7128,8.5549,-74.006
19.66,40,4.12,29.6498,41.8781,-89.9585,-87.6298
19.66,40,4.12,29.7388,41.8781,-97.6955,-87.6298
20.2,40,1.79,41.5138,40.7128,-9.4834,-74.006
20.2,40,1.79,45.8557,40.7128,-69.4616,-74.006
22.99,26,2.06,38.4072,34.0522,-108.1507,-118.2437
20.2,40,1.79,35.8141,40.7128,-79.5051,-74.006
19.66,40,4.12,41.9715,41.8781,-87.9209,-87.6298
20.2,40,1.79,36.2108,40.7128,-76.1146,-74.006
20.2,40,1.79,28.7103,40.7128,-82.0651,-74.006
20.2,40,1.79,42.5296,40.7128,-71.7433,-74.006
20.2,40,1.79,30.5099,40.7128,-81.8917,-74.006
20.2,40,1.79,36.4822,40.7128,-79.4372,-74.006
19.66,40,4.12,44.9772,41.8781,-86.3595,-87.6298
20.2,40,1.79,41.4016,40.7128,-80.5513,-74.006
20.2,40,1.79,48.2788,40.7128,-4.752,-74.006
20.2,40,1.79,41.7994,40.7128,24.2526,-74.006
19.66,40,4.12,43.0347,41.8781,-81.1078,-87.6298
19.66,40,4.12,44.4686,41.8781,-102.8025,-87.6298
20.2,40,1.79,51.3397,40.7128,-1.0989,-74.006
19.66,40,4.12,27.9802,41.8781,-82.6151,-87.6298
22.99,26,2.06,33.9399,34.0522,-118.3801,-118.2437
20.2,40,1.79,13.7473,40.7128,81.3533,-74.006
20.2,40,1.79,42.6924,40.7128,-71.0993,-74.006
22.99,26,2.06,37.457,34.0522,-122.112,-118.2437
19.66,40,4.12,42.0294,41.8781,-83.2047,-87.6298
20.2,40,1.79,35.3514,40.7128,26.7094,-74.006
20.2,40,1.79,38.7672,40.7128,-9.1299,-74.006
19.66,40,4.12,30.6498,41.8781,-98.1551,-87.6298
20.2,40,1.79,48.3605,40.7128,4.6113,-74.006
19.66,40,4.12,30.9866,41.8781,-96.189,-87.6298
22.99,26,2.06,45.1852,34.0522,-121.8387,-118.2437
19.66,40,4.12,33.7006,41.8781,-92.1496,-87.6298
19.66,40,4.12,36.4322,41.8781,-88.8604,-87.6298
20.2,40,1.79,50.1071,40.7128,8.8684,-74.006
19.66,40,4.12,40.345,41.8781,-103.0823,-87.6298
19.66,40,4.12,54.7403,41.8781,89.4598,-87.6298
20.2,40,1.79,47.3092,40.7128,14.394,-74.006
20.2,40,1.79,49.9805,40.7128,11.2062,-74.006
20.2,40,1.79,47.2052,40.7128,0.7816,-74.006
19.66,40,4.12,30.2671,41.8781,-87.591,-87.6298
22.99,26,2.06,-7.4079,34.0522,112.801,-118.2437
19.66,40,4.12,42.8235,41.8781,-84.2239,-87.6298
19.66,40,4.12,34.0508,41.8781,-83.7459,-87.6298
20.2,40,1.79,44.2081,40.7128,15.8196,-74.006
20.2,40,1.79,43.8518,40.7128,0.4971,-74.006
20.2,40,1.79,30.3425,40.7128,-15.891,-74.006
19.66,40,4.12,39.0163,41.8781,-82.17,-87.6298
20.2,40,1.79,43.7348,40.7128,-79.1677,-74.006
22.99,26,2.06,45.3834,34.0522,-122.9669,-118.2437
20.2,40,1.79,38.8449,40.7128,30.4909,-74.006
20.2,40,1.79,51.2217,40.7128,3.6218,-74.006
20.2,40,1.79,44.8549,40.7128,13.69,-74.006
20.2,40,1.79,39.0477,40.7128,-8.6961,-74.006
19.66,40,4.12,30.3947,41.8781,-98.5407,-87.6298
20.2,40,1.79,20.9589,40.7128,-74.9237,-74.006
22.99,26,2.06,35.3573,34.0522,-106.6863,-118.2437
20.2,40,1.79,43.7986,40.7128,7.1728,-74.006
20.2,40,1.79,37.7256,40.7128,26.1573,-74.006
22.99,26,2.06,21.5506,34.0522,106.2437,-118.2437
20.2,40,1.79,49.3927,40.7128,2.8774,-74.006
20.2,40,1.79,37.9639,40.7128,-79.0691,-74.006
20.2,40,1.79,49.6605,40.7128,12.3262,-74.006
22.99,26,2.06,43.5793,34.0522,-116.2635,-118.2437
19.66,40,4.12,45.0496,41.8781,-93.4428,-87.6298
19.66,40,4.12,31.1534,41.8781,-83.7745,-87.6298
19.66,40,4.12,31.2308,41.8781,-94.6126,-87.6298
20.2,40,1.79,20.6723,40.7128,87.0241,-74.006
20.2,40,1.79,48.6186,40.7128,-67.1907,-74.006
20.2,40,1.79,43.3945,40.7128,-74.362,-74.006
20.2,40,1.79,35.9156,40.7128,-79.28,-74.006
20.2,40,1.79,47.1389,40.7128,1.7227,-74.006
20.2,40,1.79,49.7236,40.7128,1.3124,-74.006
20.2,40,1.79,33.3665,40.7128,-79.5628,-74.006
20.2,40,1.79,50.9796,40.7128,11.1573,-74.006
19.66,40,4.12,43.515,41.8781,-96.65,-87.6298
22.99,26,2.06,37.3202,34.0522,-121.8834,-118.2437
19.66,40,4.12,38.2119,41.8781,-93.8877,-87.6298
20.2,40,1.79,41.7368,40.7128,12.5516,-74.006
20.2,40,1.79,34.5074,40.7128,30.8913,-74.006
22.99,26,2.06,33.5349,34.0522,-112.2929,-118.2437
22.99,26,2.06,19.7265,34.0522,-156.0445,-118.2437
19.66,40,4.12,33.9928,41.8781,-84.9898,-87.6298
20.2,40,1.79,49.5668,40.7128,11.4791,-74.006
19.66,40,4.12,45.0595,41.8781,-93.5556,-87.6298
22.99,26,2.06,36.057,34.0522,-114.5675,-118.2437
19.66,40,4.12,40.0709,41.8781,-83.7998,-87.6298
19.66,40,4.12,39.1673,41.8781,-81.371,-87.6298
20.2,40,1.79,55.9671,40.7128,-4.2101,-74.006
20.2,40,1.79,43.2247,40.7128,5.3108,-74.006
22.99,26,2.06,33.3252,34.0522,129.8383,-118.2437
22.99,26,2.06,39.6312,34.0522,-104.3737,-118.2437
20.2,40,1.79,40.6214,40.7128,-74.6552,-74.006
22.99,26,2.06,33.06,34.0522,-111.9984,-118.2437
22.99,26,2.06,64.5243,34.0522,-151.2026,-118.2437
20.2,40,1.79,49.194,40.7128,3.3251,-74.006
20.2,40,1.79,52.4165,40.7128,16.852,-74.006
20.2,40,1.79,41.4424,40.7128,12.4646,-74.006
19.66,40,4.12,33.6191,41.8781,-83.7804,-87.6298
20.2,40,1.79,50.7399,40.7128,4.4642,-74.006
22.99,26,2.06,42.8856,34.0522,-106.4554,-118.2437
20.2,40,1.79,49.0321,40.7128,10.4163,-74.006
19.66,40,4.12,44.5666,41.8781,-91.219,-87.6298
20.2,40,1.79,41.8933,40.7128,-77.9472,-74.006
19.66,40,4.12,33.261,41.8781,-96.3364,-87.6298
22.99,26,2.06,38.0665,34.0522,-105.6536,-118.2437
22.99,26,2.06,40.9568,34.0522,-106.4117,-118.2437
20.2,40,1.79,40.96,40.7128,41.0826,-74.006
19.66,40,4.12,38.2212,41.8781,-84.5311,-87.6298
20.2,40,1.79,41.5072,40.7128,13.1343,-74.006
20.2,40,1.79,34.947,40.7128,-80.7149,-74.006
20.2,40,1.79,50.5003,40.7128,9.6279,-74.006
20.2,40,1.79,52.3488,40.7128,3.3728,-74.006
20.2,40,1.79,43.0883,40.7128,-76.5077,-74.006
20.2,40,1.79,39.6591,40.7128,-80.5403,-74.006
20.2,40,1.79,46.6992,40.7128,11.2817,-74.006
19.66,40,4.12,30.619,41.8781,-98.5683,-87.6298
20.2,40,1.79,46.8278,40.7128,7.0039,-74.006
20.2,40,1.79,47.5378,40.7128,-63.8883,-74.006
20.2,40,1.79,27.3857,40.7128,-82.1436,-74.006
19.66,40,4.12,33.2642,41.8781,-86.0783,-87.6298
20.2,40,1.79,53.2483,40.7128,8.1752,-74.006
22.99,26,2.06,29.8881,34.0522,-101.4796,-118.2437
